MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenonbvGr,KitchenQual,TotRmsAbvGrd,Functiononl,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,price
RL,10725,Pave,non,IR1,Lvl,Inside,Gtl,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91,TA,TA,CBlock,TA,TA,No,Rec,936,Unf,0,270,1206,GasA,Fa,Y,SBrkr,1206,0,0,1206,0,0,1,0,3,1,TA,6,Typ,0,non,Attchd,1959,RFn,1,312,TA,TA,0,21,0,0,0,0,non,non,non,0,5,2010,WD,179682.709603774
RL,10032,Pave,non,Reg,Lvl,Inside,Gtl,6,5,1959,1959,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432,TA,TA,CBlock,TA,TA,No,Rec,734,Unf,0,510,1244,GasA,Ex,Y,SBrkr,1580,0,0,1580,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1956,Unf,2,440,TA,TA,0,28,0,0,160,0,non,GdWo,non,0,6,2010,WD,179423.751581665
RL,8382,Pave,non,Reg,Lvl,Inside,Gtl,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,832,832,GasA,TA,Y,FuseA,832,505,0,1337,0,0,1,0,3,1,TA,5,Typ,0,non,Attchd,1956,Unf,1,263,TA,TA,0,0,0,0,0,0,non,non,non,0,2,2010,WD,171756.918091777
RL,10950,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1952,1952,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,339,Unf,0,525,864,GasA,TA,Y,SBrkr,1064,0,0,1064,0,1,1,0,2,1,Fa,4,Typ,0,non,Detchd,1952,Unf,1,318,TA,TA,0,0,0,0,0,0,non,non,non,0,5,2010,WD,166849.638174419
RL,10895,Pave,non,Reg,Lvl,Corner,Gtl,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,648,Unf,0,324,972,GasA,TA,Y,SBrkr,972,0,0,972,0,0,1,0,3,1,TA,5,Typ,0,non,Attchd,1955,Unf,1,305,TA,TA,0,0,205,0,0,0,non,GdWo,non,0,6,2010,WD,181122.168676666
RL,13587,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,Rec,532,Unf,0,456,988,GasA,TA,Y,SBrkr,988,0,0,988,1,0,1,0,2,1,TA,5,Typ,0,non,Attchd,1958,Unf,1,264,TA,TA,0,0,0,0,0,0,non,non,non,0,4,2010,WD,170934.462746566
RL,7898,Pave,non,Reg,Lvl,Corner,Gtl,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,576,576,GasA,Gd,Y,SBrkr,985,0,0,985,0,1,1,0,2,1,TA,4,Typ,0,non,Detchd,1989,Unf,2,676,TA,TA,0,0,0,0,0,0,non,non,non,0,4,2010,WD,159738.292580329
RL,8064,Pave,non,Reg,Lvl,Inside,Gtl,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,481,Rec,174,161,816,GasA,TA,Y,SBrkr,816,408,0,1224,1,0,1,0,3,1,TA,5,Typ,0,non,Detchd,1950,Unf,1,280,TA,TA,414,0,0,0,0,0,non,GdWo,non,0,5,2010,WD,174445.759557658
RL,7635,Pave,non,IR1,Lvl,Corner,Gtl,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,588,LwQ,350,237,1175,GasA,Ex,Y,SBrkr,1175,0,0,1175,0,0,1,1,3,1,TA,6,Typ,0,non,Detchd,1960,RFn,2,484,TA,TA,0,0,0,0,0,0,non,non,non,0,6,2010,WD,174706.363659627
RL,9760,Pave,non,Reg,Lvl,Inside,Mod,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218,TA,TA,CBlock,TA,TA,Gd,BLQ,717,LwQ,263,415,1395,GasA,TA,Y,SBrkr,1395,0,0,1395,1,0,1,0,2,1,TA,7,Min1,1,TA,Attchd,1963,RFn,2,440,TA,TA,657,0,113,0,240,0,non,non,non,0,5,2010,WD,164507.672539365
RM,4800,Pave,non,Reg,Lvl,Corner,Gtl,4,5,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771,TA,TA,PConc,TA,TA,No,ALQ,48,Unf,0,661,709,GasA,TA,Y,SBrkr,1157,687,0,1844,1,0,1,0,3,1,TA,9,Min2,2,Gd,Basment,1900,Unf,1,240,TA,TA,84,0,0,0,0,0,non,non,non,0,1,2010,COD,163602.512172832
RM,4485,Pave,Grvl,Reg,Lvl,Inside,Gtl,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,BLQ,579,Unf,0,357,936,GasA,TA,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,5,Typ,1,Gd,non,non,non,0,0,non,non,51,0,135,0,0,0,non,MnPrv,non,0,5,2010,WD,154126.270249525
RM,5805,Pave,Grvl,Reg,Bnk,Inside,Mod,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,274,Rec,1073,0,1347,GasA,Gd,Y,SBrkr,1347,0,0,1347,1,1,1,0,3,1,Gd,6,Typ,0,non,Detchd,1957,Unf,2,551,TA,TA,0,0,0,0,0,0,non,non,non,0,6,2010,WD,171104.853481351
RM,6900,Pave,non,Reg,Lvl,Corner,Gtl,6,7,1938,2000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,827,827,GasA,Gd,Y,SBrkr,827,424,0,1251,0,0,1,0,3,1,Fa,6,Typ,0,non,Detchd,1938,Unf,1,240,Fa,TA,0,0,0,0,0,0,non,non,non,0,1,2010,WD,167735.39270528
RM,11851,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,780,Unf,0,247,1027,GasA,Ex,Y,SBrkr,1027,606,0,1633,0,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1948,Unf,1,240,TA,TA,0,100,126,0,0,0,non,non,non,0,6,2010,WD,183003.613338104
RM,8239,Pave,non,Reg,Lvl,Inside,Gtl,5,6,1920,1962,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,176,Unf,0,832,1008,GasA,TA,Y,SBrkr,1060,185,0,1245,0,0,1,0,3,1,TA,6,Typ,0,non,Detchd,1962,Unf,1,315,TA,TA,0,0,334,0,0,0,non,non,non,0,3,2010,WD,172580.381161499
RM,9656,Pave,non,Reg,Lvl,Inside,Gtl,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0,Unf,0,678,678,GasA,TA,N,SBrkr,832,0,0,832,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1928,Unf,2,780,Fa,Fa,0,0,0,0,0,0,non,non,non,0,6,2010,WD,165407.889104689
RM,9600,Pave,Grvl,Reg,Lvl,Corner,Gtl,8,9,1900,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,930,930,GasW,TA,N,SBrkr,930,636,0,1566,0,0,2,0,3,1,Gd,7,Typ,0,non,Detchd,1930,Unf,1,288,TA,TA,54,228,246,0,0,0,non,non,non,0,4,2010,WD,176363.773907793
RM,9000,Pave,Grvl,Reg,Lvl,Inside,Gtl,8,9,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,Stone,Fa,Fa,No,Unf,0,Unf,0,346,346,GasA,Ex,Y,SBrkr,1157,1111,0,2268,0,0,3,0,3,1,Gd,7,Typ,0,non,Detchd,2003,Unf,2,624,TA,TA,0,108,0,0,0,0,non,non,non,0,4,2010,WD,175182.950898522
RM,9045,Pave,non,Reg,Lvl,Inside,Gtl,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,BrkTil,TA,TA,Mn,Unf,0,Unf,0,840,840,Grav,Fa,N,FuseF,1128,1128,0,2256,0,0,2,0,4,2,Fa,12,Typ,0,non,non,non,non,0,0,non,non,0,18,18,0,0,0,non,non,non,0,6,2010,WD,190757.177789246
RM,10560,Pave,non,Reg,Lvl,Inside,Gtl,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Fa,TA,No,Rec,283,Unf,0,455,738,GasA,Ex,Y,SBrkr,868,602,0,1470,0,0,1,1,2,1,TA,6,Min1,0,non,Detchd,1970,Unf,2,624,TA,TA,0,0,0,0,0,0,non,non,non,0,6,2010,WD,167186.995771991
RM,5830,Pave,non,Reg,Lvl,Corner,Gtl,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,788,Unf,0,200,988,GasA,Ex,Y,SBrkr,1030,582,0,1612,0,0,1,1,3,1,TA,7,Typ,0,non,Detchd,1950,Unf,1,363,TA,TA,0,0,0,0,0,0,non,MnPrv,non,0,3,2010,WD,167839.376779276
RL,7793,Pave,non,IR1,Bnk,Corner,Gtl,7,7,1922,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,BLQ,474,Unf,0,634,1108,GasA,TA,N,FuseA,1160,908,0,2068,0,0,1,1,3,1,Gd,8,Typ,1,Gd,Detchd,1928,Unf,1,315,TA,TA,0,0,60,0,0,0,non,non,non,0,5,2010,WD,173912.421165137
RM,5000,Pave,non,Reg,Lvl,Inside,Gtl,4,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,188,Unf,0,577,765,GasA,TA,N,FuseF,765,0,0,765,1,0,1,0,2,1,Gd,4,Typ,0,non,Detchd,1926,Unf,1,200,Fa,TA,135,0,41,0,0,0,non,MnPrv,non,0,4,2010,WD,154034.917445551
RM,6000,Pave,non,Reg,Lvl,Inside,Gtl,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Gd,No,BLQ,452,LwQ,12,144,608,GasA,TA,Y,SBrkr,608,524,0,1132,1,0,1,0,2,1,TA,5,Typ,0,non,Detchd,1939,Unf,1,240,TA,TA,0,0,128,0,0,0,non,MnPrv,non,0,4,2010,WD,156002.955794336
RM,6000,Pave,non,Reg,Lvl,Inside,Gtl,6,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,LwQ,264,Unf,0,308,572,GasA,Ex,Y,FuseA,848,348,0,1196,0,1,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1973,Unf,2,576,TA,TA,0,0,0,0,0,0,non,non,non,0,3,2010,WD,168173.94329857
RM,6360,Pave,non,Reg,Lvl,Corner,Gtl,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300,TA,TA,CBlock,TA,TA,No,Rec,360,LwQ,159,316,835,GasA,TA,Y,FuseA,955,498,0,1453,0,0,1,1,3,1,Gd,7,Min2,2,Fa,Detchd,1942,Unf,1,240,TA,TA,0,0,35,0,148,0,non,non,non,0,3,2010,WD,168882.437104132
RM,6000,Pave,non,Reg,Lvl,Inside,Gtl,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,300,Unf,0,480,780,GasA,TA,Y,SBrkr,780,636,0,1416,0,0,1,1,3,1,TA,6,Typ,0,non,Detchd,1948,Unf,1,312,TA,TA,221,0,48,0,0,0,non,non,non,0,3,2010,WD,168173.94329857
RM,6240,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1936,1980,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,Fa,No,Rec,276,Unf,0,252,528,GasA,Gd,Y,SBrkr,548,492,0,1040,0,0,1,0,2,1,TA,5,Typ,0,non,Detchd,1979,Fin,2,624,TA,TA,306,0,32,0,0,0,non,non,non,0,5,2010,WD,157580.177551642
RM,6240,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,448,Unf,0,480,928,GasA,TA,Y,FuseF,928,608,0,1536,0,0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1930,Unf,2,480,TA,TA,0,10,0,0,0,0,non,MnPrv,non,0,3,2010,WD,181922.15256011
RM,6120,Pave,non,Reg,Lvl,Inside,Gtl,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,Fa,No,ALQ,960,Unf,0,164,1124,GasA,TA,Y,SBrkr,1068,0,0,1068,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1923,Unf,1,288,TA,TA,0,0,128,0,0,0,non,non,non,0,3,2010,WD,155134.227842592
RM,8094,Pave,Grvl,Reg,Lvl,Inside,Gtl,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,888,888,GasA,Ex,Y,SBrkr,888,1074,0,1962,0,0,1,1,4,1,TA,9,Typ,1,TA,Detchd,1915,Unf,2,572,TA,TA,160,0,364,0,0,0,non,GdPrv,non,0,6,2010,WD,188885.573319552
RM,12900,Pave,Grvl,Reg,Lvl,Inside,Gtl,6,8,1912,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,PConc,TA,TA,No,Unf,0,Unf,0,780,780,GasA,Ex,Y,SBrkr,780,780,0,1560,0,0,1,1,3,1,Gd,7,Typ,0,non,non,non,non,0,0,non,non,344,0,0,0,168,0,non,non,non,0,5,2010,WD,183963.193012381
RM,3068,Pave,Grvl,Reg,Lvl,Inside,Gtl,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,662,662,GasA,Ex,Y,SBrkr,662,662,0,1324,0,1,1,0,3,1,TA,6,Typ,0,non,Detchd,1920,Unf,1,180,TA,TA,0,0,112,0,0,0,non,GdPrv,non,0,2,2010,WD,161298.762306335
RL,15263,Pave,non,IR1,Lvl,Inside,Gtl,5,5,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,90,TA,TA,CBlock,Gd,TA,No,Rec,766,Unf,0,656,1422,GasA,Gd,Y,SBrkr,1675,0,0,1675,0,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1959,Unf,1,365,TA,TA,0,132,0,0,0,0,non,non,non,0,5,2010,WD,188613.66763056
RL,10632,Pave,non,IR1,Lvl,Inside,Gtl,5,3,1917,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,Fa,No,Unf,0,Unf,0,689,689,GasA,Gd,N,SBrkr,725,499,0,1224,0,0,1,1,3,1,non,6,Mod,0,non,Detchd,1917,Unf,1,180,Fa,Fa,0,0,248,0,0,0,non,non,non,0,1,2010,COD,175080.111822945
RL,9900,Pave,non,Reg,Lvl,Inside,Gtl,5,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Fa,Fa,BrkTil,TA,TA,No,Rec,1026,Unf,0,186,1212,GasA,TA,N,SBrkr,1212,180,0,1392,1,0,1,0,3,1,TA,6,Typ,0,non,non,non,non,0,0,non,non,0,0,168,0,0,0,non,non,non,0,2,2010,ConLD,174744.400305232
RL,6001,Pave,non,IR1,Bnk,Inside,Mod,6,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Fa,TA,No,LwQ,368,Unf,0,232,600,GasA,Ex,N,SBrkr,600,319,0,919,0,0,1,0,3,1,TA,5,Typ,0,non,Detchd,1940,Unf,1,231,TA,TA,0,0,45,0,0,0,non,MnPrv,non,0,3,2010,WD,168175.911336919
C (all),6449,Pave,non,IR1,Lvl,Inside,Gtl,4,1,1907,1950,Gambrel,CompShg,Wd Sdng,Stucco,None,0,TA,TA,CBlock,TA,TA,No,Rec,73,Unf,0,634,707,GasW,TA,N,SBrkr,942,942,0,1884,0,0,1,1,4,1,TA,7,Typ,0,non,non,non,non,0,0,non,non,0,0,239,0,0,0,non,non,non,0,3,2010,WD,182333.472575006
RH,6048,Pave,non,Reg,Lvl,Corner,Gtl,5,7,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,736,Unf,0,120,856,GasA,Gd,Y,SBrkr,936,744,0,1680,1,0,2,0,2,2,TA,7,Typ,1,Gd,Detchd,1910,Unf,2,450,TA,Fa,56,144,0,0,0,0,non,non,non,0,6,2010,COD,158307.206742274
RL,10773,Pave,non,Reg,Lvl,Inside,Gtl,4,3,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,72,Fa,Fa,CBlock,TA,TA,No,ALQ,704,Unf,0,1128,1832,GasA,TA,N,SBrkr,1832,0,0,1832,2,0,2,0,4,2,TA,8,Typ,0,non,non,non,non,0,0,non,non,0,58,0,0,0,0,non,non,non,0,5,2010,WD,193053.055502348
RL,7800,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47,TA,TA,CBlock,TA,TA,Mn,BLQ,240,Rec,474,150,864,GasA,Ex,Y,SBrkr,892,0,0,892,1,0,1,0,3,1,Gd,5,Typ,0,non,Detchd,1966,Unf,1,416,TA,TA,0,0,0,0,0,0,non,non,non,0,6,2010,WD,175031.089987177
RL,7832,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,775,Unf,0,89,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,TA,4,Typ,0,non,Detchd,1969,Unf,1,280,TA,TA,226,0,0,0,0,0,non,non,non,0,5,2010,WD,160713.294602908
RL,7424,Pave,non,IR1,Lvl,Inside,Gtl,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,1319,Unf,0,0,1319,GasA,TA,Y,SBrkr,1373,0,0,1373,1,0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1978,Fin,2,591,TA,TA,0,0,0,0,0,0,non,non,non,0,5,2010,WD,173186.215014436
RL,11227,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,Gd,No,Rec,267,ALQ,453,0,720,GasA,Ex,Y,SBrkr,720,720,0,1440,0,0,1,1,4,1,TA,7,Typ,2,TA,Attchd,1968,Unf,2,480,TA,TA,192,38,0,0,0,0,non,MnPrv,non,0,3,2010,WD,191736.7598055
RL,20062,Pave,non,IR1,Low,Inside,Mod,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092,Unf,0,328,1420,GasA,Gd,Y,SBrkr,1483,0,0,1483,1,0,1,1,1,1,TA,4,Typ,2,TA,Attchd,1977,RFn,2,690,TA,TA,496,0,0,0,0,0,non,non,non,0,4,2010,WD,170401.630997116
RL,9259,Pave,non,Reg,Lvl,Corner,Gtl,4,4,1927,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,660,660,GasA,TA,N,SBrkr,756,0,0,756,0,0,1,0,2,1,TA,4,Typ,0,non,Detchd,1945,Unf,2,440,TA,TA,80,0,0,0,0,0,non,non,non,0,6,2010,WD,164626.577880222
RL,17082,Pave,non,IR1,Low,CulDSac,Mod,6,5,1978,1992,Gable,CompShg,VinylSd,VinylSd,BrkFace,288,TA,TA,PConc,Gd,TA,Av,ALQ,964,Unf,0,153,1117,GasA,Ex,Y,SBrkr,1117,864,0,1981,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1978,Fin,2,522,TA,TA,336,104,0,0,0,0,non,non,non,0,5,2010,WD,205469.409444832
RL,18600,Pave,non,Reg,Lvl,Inside,Gtl,3,4,1938,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,288,LwQ,684,0,972,GasA,TA,Y,FuseA,1052,558,0,1610,0,1,2,0,4,1,Fa,8,Typ,1,Gd,Attchd,1938,RFn,1,480,TA,TA,0,0,60,0,0,0,non,non,Shed,450,6,2010,WD,209561.784211885
RL,11479,Pave,non,Reg,Lvl,Inside,Gtl,6,7,1950,1987,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,CBlock,TA,TA,No,GLQ,104,Rec,387,172,663,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,0,3,1,Gd,6,Typ,1,TA,Attchd,1987,Unf,1,467,TA,TA,0,52,52,0,0,0,non,MnPrv,non,0,6,2010,WD,182271.503072356
RL,9350,Pave,non,Reg,Bnk,Inside,Gtl,4,6,1947,1979,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,Fa,No,LwQ,192,Unf,0,564,756,GasA,Ex,Y,SBrkr,1169,0,362,1531,0,0,1,0,3,1,TA,8,Typ,1,TA,Detchd,1947,Unf,1,209,Fa,TA,0,0,0,0,0,0,non,MnPrv,non,0,6,2010,WD,178081.549427793
RL,9525,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1954,1998,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,954,Unf,0,218,1172,GasA,TA,Y,SBrkr,1172,0,0,1172,1,0,1,0,3,1,TA,5,Typ,0,non,Attchd,1954,Fin,1,366,TA,TA,240,0,0,0,0,0,non,non,non,0,6,2010,WD,178425.956138831
RL,17485,Pave,non,IR2,Lvl,Inside,Gtl,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346,Unf,0,162,1508,GasA,Ex,Y,SBrkr,1508,0,0,1508,1,0,1,0,1,1,Gd,5,Typ,2,TA,Attchd,2009,RFn,2,572,TA,TA,0,0,0,0,0,0,non,non,non,0,1,2010,Con,162015.318511503
RL,11200,Pave,non,IR1,Lvl,CulDSac,Gtl,5,3,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Fa,CBlock,TA,TA,Mn,Unf,0,Unf,0,1250,1250,GasA,Ex,Y,SBrkr,1298,0,0,1298,0,0,2,0,3,1,TA,5,Typ,0,non,Detchd,1964,Unf,2,504,TA,Fa,0,144,0,0,0,0,non,non,non,0,6,2010,COD,181722.420373045
RL,11980,Pave,non,Reg,Low,Inside,Mod,7,5,1987,1987,Gable,CompShg,Plywood,Plywood,BrkFace,177,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1433,Unf,0,0,1433,GasA,Ex,Y,SBrkr,1433,0,0,1433,1,0,1,1,1,1,Gd,4,Typ,2,TA,Attchd,1987,RFn,2,528,Gd,Gd,0,278,0,0,266,0,non,MnPrv,non,0,6,2010,WD,156705.730169433
RL,12361,Pave,non,IR1,Lvl,CulDSac,Gtl,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85,Gd,Gd,PConc,Gd,TA,No,GLQ,860,Unf,0,86,946,GasA,Ex,Y,SBrkr,964,838,0,1802,0,1,2,1,3,1,Gd,8,Typ,1,Gd,2Types,2000,RFn,4,1017,TA,TA,450,92,0,0,0,0,non,non,non,0,5,2010,WD,182902.420342386
RL,7360,Pave,non,Reg,Lvl,Inside,Gtl,7,5,2010,2010,Gable,CompShg,VinylSd,VinylSd,Stone,80,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1198,1222,GasA,Ex,Y,SBrkr,1222,0,0,1222,0,0,2,0,2,1,Gd,6,Typ,0,non,Attchd,2009,RFn,2,615,TA,TA,0,54,0,0,0,0,non,non,non,0,3,2010,WD,157574.595395085
RL,14235,Pave,non,IR1,Lvl,Inside,Gtl,6,8,1900,1993,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,PConc,Fa,Gd,No,Unf,0,Unf,0,676,676,GasA,TA,Y,SBrkr,831,614,0,1445,0,0,2,0,3,1,TA,6,Typ,0,non,Detchd,1957,Unf,2,484,TA,TA,0,59,0,0,0,0,non,non,non,0,3,2010,WD,184380.739100813
RL,11105,Pave,non,Reg,Lvl,Corner,Gtl,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,Fa,Av,GLQ,870,Unf,0,0,870,GasA,Gd,Y,SBrkr,965,0,0,965,1,0,1,0,2,1,TA,4,Typ,0,non,Attchd,1998,Unf,2,580,Gd,TA,71,0,0,0,0,0,non,GdPrv,non,0,7,2010,WD,169364.469225677
RL,9337,Pave,non,IR1,Lvl,Inside,Gtl,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,353,Unf,0,525,878,GasA,Ex,Y,SBrkr,892,800,0,1692,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997,RFn,2,513,TA,TA,0,39,0,0,0,0,non,non,non,0,4,2010,WD,175846.179822063
RL,15240,Pave,non,IR1,Lvl,FR2,Gtl,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,Gd,CBlock,Gd,TA,No,GLQ,198,Rec,688,140,1026,GasA,Ex,Y,SBrkr,1026,0,0,1026,1,0,1,1,3,1,TA,5,Typ,0,non,Attchd,1977,Unf,1,308,TA,TA,316,85,0,0,0,0,non,MnPrv,non,0,6,2010,WD,189673.295302136
RL,7480,Pave,non,Reg,Lvl,Inside,Gtl,5,6,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,480,Unf,0,396,876,GasA,TA,Y,SBrkr,876,0,0,876,1,0,1,0,3,1,TA,5,Typ,0,non,Detchd,1977,Unf,2,484,TA,TA,0,0,0,0,0,0,non,MnPrv,non,0,6,2010,WD,174401.317715566
RL,10389,Pave,non,Reg,Lvl,Inside,Gtl,8,5,2003,2003,Hip,CompShg,CemntBd,CmentBd,BrkFace,320,Gd,TA,PConc,Gd,TA,No,GLQ,1682,Unf,0,296,1978,GasA,Ex,Y,SBrkr,1978,0,0,1978,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003,RFn,3,850,TA,TA,188,25,0,0,0,0,non,non,non,0,5,2010,WD,179021.448718583
